,Date,County,inventory_price_increased,inventory_price_decreased,median_days_on_market,demand_score,ldp_unique_viewers_per_property_vs_us
1523,2019-10,Nevada County,8.0,252.0,96.0,22.320862396956244,0.7076
1524,2019-10,Imperial County,0.0,28.0,53.0,76.28408370323399,1.3588
1525,2019-10,Madera County,8.0,180.0,69.0,40.393151553582754,0.8965
1526,2019-10,El Dorado County,8.0,460.0,72.0,57.197209892200384,1.0944
1527,2019-10,Ventura County,36.0,544.0,53.0,67.21623335447052,1.2244
1528,2019-10,Sonoma County,16.0,440.0,63.0,41.02726696258719,0.9044
1529,2019-10,Alameda County,72.0,664.0,32.0,61.192136968928345,1.1355
1530,2019-10,Yuba County,16.0,96.0,57.0,89.09321496512365,1.7238
1531,2019-10,San Luis Obispo County,8.0,368.0,74.0,60.87507926442613,1.1332
1532,2019-10,Tulare County,24.0,264.0,53.0,74.95244134432467,1.3351
1533,2019-10,Contra Costa County,48.0,712.0,38.0,65.37729866835764,1.1959
1534,2019-10,Santa Clara County,40.0,752.0,36.0,26.569435637285988,0.7553
1535,2019-10,Kings County,8.0,92.0,46.0,94.2295497780596,1.9847
1536,2019-10,Del Norte County,0.0,40.0,88.0,,
1537,2019-10,Mono County,0.0,28.0,101.0,,
1538,2019-10,Tehama County,0.0,140.0,64.0,51.80722891566265,1.0298
1539,2019-10,Humboldt County,0.0,100.0,83.0,64.10906785034877,1.1758
1540,2019-10,Amador County,4.0,84.0,75.0,62.96766011414078,1.152
1541,2019-10,Placer County,36.0,600.0,58.0,68.92834495878249,1.2478
1542,2019-10,Fresno County,52.0,620.0,49.0,44.45149017121116,0.9355
1543,2019-10,Calaveras County,0.0,172.0,79.0,34.87634749524414,0.842
1544,2019-10,Inyo County,0.0,12.0,72.0,,
1545,2019-10,Riverside County,244.0,2556.0,46.0,12.365250475586556,0.5924
1546,2019-10,Butte County,4.0,292.0,54.0,61.25554850982879,1.1356
1547,2019-10,Stanislaus County,36.0,308.0,41.0,58.592263792010144,1.1121
1548,2019-10,Tuolumne County,0.0,192.0,89.0,28.78883956880152,0.7742
1549,2019-10,San Diego County,204.0,2152.0,43.0,24.28662016487001,0.7301
1550,2019-10,Siskiyou County,0.0,52.0,86.0,40.32974001268231,0.8957
1551,2019-10,Napa County,0.0,124.0,75.0,44.19784400760938,0.9338
1552,2019-10,Marin County,4.0,224.0,44.0,59.98731769181991,1.1259
1553,2019-10,Mariposa County,0.0,16.0,106.0,,
1554,2019-10,Sierra County,0.0,4.0,136.0,,
1555,2019-10,San Mateo County,16.0,244.0,32.0,57.70450221940393,1.1019
1556,2019-10,Monterey County,8.0,200.0,84.0,71.5282181357007,1.2858
1557,2019-10,San Joaquin County,56.0,760.0,39.0,50.91946734305643,1.0171
1558,2019-10,Santa Barbara County,16.0,356.0,74.0,61.82625237793279,1.1417
1559,2019-10,Orange County,132.0,2244.0,59.0,20.672162333544705,0.6892
1560,2019-10,Trinity County,0.0,24.0,110.0,,
1561,2019-10,Modoc County,0.0,8.0,115.0,,
1562,2019-10,Sutter County,0.0,100.0,48.0,98.35129993658846,2.3842
1563,2019-10,San Benito County,8.0,52.0,73.0,86.62016487000635,1.6428
1564,2019-10,Solano County,28.0,372.0,41.0,68.61128725428028,1.2456
1565,2019-10,Colusa County,0.0,24.0,73.0,,
1566,2019-09,Riverside County,524.0,2544.0,54.0,11.350665821179454,0.5758
1567,2019-09,Tehama County,16.0,104.0,58.0,53.772986683576406,1.0425
1568,2019-09,Sutter County,20.0,124.0,46.0,98.09765377298667,2.444
1569,2019-09,Calaveras County,44.0,240.0,71.0,40.963855421686745,0.9013
1570,2019-09,Colusa County,0.0,20.0,76.0,,
1571,2019-09,Amador County,8.0,104.0,73.0,65.7577679137603,1.1979
1572,2019-09,Mariposa County,4.0,44.0,99.0,,
1573,2019-09,Stanislaus County,68.0,404.0,44.0,63.1578947368421,1.1638
1574,2019-09,Tulare County,56.0,356.0,55.0,74.76220672162334,1.3478
1575,2019-09,Lassen County,4.0,36.0,80.0,,
1576,2019-09,Glenn County,4.0,36.0,65.0,,
1577,2019-09,Sonoma County,76.0,532.0,61.0,44.0710209258085,0.9336
1578,2019-09,Los Angeles County,1024.0,4452.0,50.0,29.74001268230818,0.7811
1579,2019-09,Napa County,8.0,128.0,73.0,46.73430564362714,0.9646
1580,2019-09,Nevada County,32.0,328.0,87.0,23.018389346861127,0.7169
1581,2019-09,San Francisco County,52.0,184.0,19.0,73.36715282181358,1.329
1582,2019-09,Santa Barbara County,36.0,408.0,76.0,55.041217501585294,1.0553
1583,2019-09,Siskiyou County,8.0,80.0,82.0,41.21750158528853,0.9038
1584,2019-09,San Luis Obispo County,52.0,392.0,67.0,61.572606214331,1.147
1585,2019-09,Fresno County,144.0,632.0,50.0,44.83195941661383,0.9396
1586,2019-09,Del Norte County,0.0,28.0,72.0,,
1587,2019-09,Yuba County,16.0,116.0,58.0,92.58084971464808,1.8901
1588,2019-09,Trinity County,0.0,44.0,119.0,,
1589,2019-09,Santa Clara County,176.0,856.0,41.0,27.33037412809131,0.7612
1590,2019-09,Kings County,28.0,132.0,42.0,87.12745719720989,1.6458
1591,2019-09,Ventura County,112.0,688.0,55.0,65.18706404565631,1.1897
1592,2019-09,San Bernardino County,524.0,2404.0,58.0,10.336081166772352,0.5573
1593,2019-09,Tuolumne County,12.0,212.0,80.0,28.598604946100192,0.7722
1594,2019-09,Lake County,16.0,192.0,78.0,10.970196575776791,0.5666
1595,2019-09,Kern County,180.0,772.0,50.0,42.42232086239696,0.9162
1596,2019-09,El Dorado County,84.0,616.0,66.0,56.30944831959417,1.0795
1597,2019-09,Solano County,72.0,316.0,42.0,75.5865567533291,1.3591
1598,2019-09,San Benito County,8.0,52.0,64.0,83.83005707038681,1.5307
1599,2019-09,Sierra County,0.0,4.0,108.0,,
1600,2019-09,San Joaquin County,148.0,724.0,43.0,54.02663284717819,1.0442
1601,2019-09,Placer County,120.0,712.0,53.0,66.89917564996829,1.2151
1602,2019-09,Contra Costa County,180.0,776.0,39.0,68.54787571337984,1.2393
1603,2019-09,Shasta County,44.0,268.0,64.0,23.52568167406468,0.7261
1604,2019-09,Alameda County,160.0,688.0,35.0,64.36271401395054,1.1807
1605,2019-09,Orange County,524.0,2532.0,58.0,17.94546607482562,0.6617
1606,2019-09,Plumas County,8.0,88.0,102.0,,
1607,2019-09,San Mateo County,48.0,184.0,32.0,76.60114140773621,1.379
1608,2019-09,Santa Cruz County,36.0,248.0,58.0,71.14774889029803,1.2897
1609,2019-09,Humboldt County,12.0,120.0,81.0,69.62587190868737,1.2614
1610,2019-09,Merced County,64.0,332.0,59.0,30.0570703868104,0.7837
1611,2019-09,Modoc County,4.0,12.0,104.0,,
1612,2019-09,Mendocino County,8.0,92.0,118.0,37.53963221306278,0.8656
1613,2019-09,Monterey County,32.0,232.0,87.0,75.26949904882689,1.3564
1614,2019-09,Inyo County,0.0,28.0,66.0,,
1615,2019-09,Mono County,4.0,64.0,79.0,,
1616,2019-09,Imperial County,8.0,36.0,44.0,78.1864299302473,1.4151
1617,2019-09,Yolo County,40.0,128.0,44.0,85.60558021559925,1.5914
1618,2019-09,Sacramento County,280.0,1212.0,37.0,67.53329105897274,1.2277
1619,2019-09,Madera County,28.0,208.0,66.0,39.37856689917565,0.8812
1620,2019-09,Butte County,40.0,292.0,54.0,64.10906785034877,1.1771
1621,2019-09,Marin County,56.0,240.0,46.0,63.47495244134432,1.1675
1622,2019-09,San Diego County,596.0,2280.0,43.0,22.764743183259352,0.7144
1623,2019-09,Alpine County,0.0,12.0,140.0,,
1624,2019-08,Tehama County,8.0,96.0,59.0,60.68484464172479,1.1342
1625,2019-08,Sonoma County,44.0,556.0,53.0,43.18325935320228,0.9239
1626,2019-08,Modoc County,0.0,12.0,87.0,,
1627,2019-08,Santa Cruz County,24.0,276.0,53.0,69.4990488268865,1.2784
1628,2019-08,Mono County,0.0,88.0,56.0,,
1629,2019-08,Yolo County,28.0,132.0,42.0,82.18135700697526,1.5114
1630,2019-08,Mariposa County,0.0,56.0,87.0,,
1631,2019-08,Merced County,52.0,364.0,53.0,28.28154724159797,0.7719
1632,2019-08,Monterey County,24.0,260.0,74.0,78.12301838934687,1.4324
1633,2019-08,San Luis Obispo County,40.0,412.0,63.0,58.90932149651237,1.1087
1634,2019-08,Imperial County,4.0,36.0,46.0,74.19150285351934,1.3568
1635,2019-08,Shasta County,32.0,244.0,67.0,27.140139505389985,0.7589
1636,2019-08,Lake County,4.0,176.0,76.0,11.92136968928345,0.5836
1637,2019-08,Orange County,364.0,2704.0,53.0,14.965123652504756,0.6229
1638,2019-08,Solano County,64.0,316.0,36.0,71.46480659480025,1.3163
1639,2019-08,San Bernardino County,400.0,2536.0,56.0,9.32149651236525,0.5489
1640,2019-08,Inyo County,0.0,4.0,72.0,,
1641,2019-08,Placer County,92.0,752.0,47.0,66.70894102726696,1.2183
1642,2019-08,Stanislaus County,56.0,352.0,41.0,67.85034876347495,1.2432
1643,2019-08,Los Angeles County,732.0,4396.0,45.0,26.82308180088776,0.7557
1644,2019-08,Napa County,0.0,112.0,73.0,49.46100190234623,0.9922
1645,2019-08,Yuba County,8.0,152.0,51.0,92.96131896005072,1.9291
1646,2019-08,Plumas County,8.0,100.0,86.0,,
1647,2019-08,Santa Barbara County,20.0,428.0,73.0,53.26569435637286,1.042
1648,2019-08,Butte County,28.0,312.0,48.0,60.87507926442613,1.1352
1649,2019-08,Ventura County,64.0,788.0,50.0,59.28979074191503,1.1147
1650,2019-08,Siskiyou County,0.0,104.0,74.0,37.729866835764106,0.8731
1651,2019-08,Fresno County,116.0,596.0,49.0,44.32466708941028,0.9404
1652,2019-08,Nevada County,20.0,408.0,70.0,24.857324032974,0.7359
1653,2019-08,San Joaquin County,124.0,664.0,44.0,54.533925174381736,1.0564
1654,2019-08,Calaveras County,12.0,236.0,66.0,46.1001902346227,0.9545
1655,2019-08,Sutter County,16.0,148.0,43.0,99.30247305009512,2.8296
1656,2019-08,Contra Costa County,148.0,812.0,37.0,64.55294863665188,1.1922
1657,2019-08,San Mateo County,32.0,168.0,37.0,72.98668357641091,1.3376
1658,2019-08,Kings County,16.0,148.0,56.0,85.54216867469879,1.6279
1659,2019-08,Mendocino County,0.0,80.0,103.0,36.2714013950539,0.856
1660,2019-08,Trinity County,0.0,44.0,108.0,,
1661,2019-08,Alpine County,0.0,12.0,126.0,,
1662,2019-08,Alameda County,112.0,728.0,30.0,61.69942929613189,1.1471
1663,2019-08,Del Norte County,4.0,20.0,65.0,,
1664,2019-08,Madera County,20.0,216.0,63.0,39.06150919467344,0.8857
1665,2019-08,Colusa County,0.0,28.0,74.0,,
1666,2019-08,Santa Clara County,116.0,936.0,40.0,24.730500951173116,0.7351
1667,2019-08,San Diego County,472.0,2544.0,41.0,21.2428662016487,0.6944
1668,2019-08,Tulare County,40.0,396.0,56.0,71.33798351299937,1.3148
1669,2019-08,El Dorado County,40.0,644.0,61.0,54.40710209258085,1.056
1670,2019-08,San Benito County,4.0,56.0,55.0,81.86429930247306,1.5024
1671,2019-08,Riverside County,364.0,2600.0,56.0,10.589727330374128,0.5654
1672,2019-08,Tuolumne County,8.0,256.0,76.0,30.88142041851617,0.7982
1673,2019-08,Glenn County,24.0,32.0,80.0,,
1674,2019-08,Humboldt County,4.0,120.0,80.0,82.30818008877617,1.5146
1675,2019-08,Lassen County,0.0,36.0,74.0,,
1676,2019-08,Sacramento County,208.0,1244.0,35.0,64.80659480025365,1.1948
1677,2019-08,San Francisco County,24.0,144.0,36.0,76.60114140773621,1.4092
1678,2019-08,Marin County,28.0,200.0,53.0,64.1724793912492,1.1868
1679,2019-08,Kern County,148.0,780.0,50.0,40.71020925808497,0.8989
1680,2019-08,Amador County,4.0,108.0,65.0,69.24540266328472,1.272
1681,2019-08,Sierra County,0.0,24.0,87.0,,
1682,2019-07,San Francisco County,20.0,112.0,38.0,78.88395688015218,1.4708
1683,2019-07,Madera County,8.0,200.0,61.0,44.19784400760938,0.9336
1684,2019-07,Alameda County,48.0,692.0,30.0,57.45085605580216,1.1028
1685,2019-07,Nevada County,8.0,368.0,61.0,28.915662650602407,0.7807
1686,2019-07,Santa Cruz County,0.0,224.0,51.0,71.21116043119848,1.3058
1687,2019-07,Fresno County,56.0,652.0,49.0,45.65630944831959,0.9554
1688,2019-07,Calaveras County,4.0,228.0,65.0,46.98795180722892,0.9716
1689,2019-07,Del Norte County,0.0,24.0,81.0,,
1690,2019-07,Inyo County,0.0,8.0,70.0,,
1691,2019-07,Sutter County,0.0,132.0,42.0,98.858592263792,2.5809
1692,2019-07,Amador County,4.0,84.0,59.0,68.92834495878249,1.2637
1693,2019-07,Imperial County,4.0,36.0,54.0,69.18199112238428,1.2687
1694,2019-07,Tehama County,4.0,112.0,62.0,59.28979074191503,1.1271
1695,2019-07,Kings County,4.0,156.0,53.0,85.79581483830057,1.6443
1696,2019-07,Humboldt County,0.0,128.0,72.0,57.0703868103995,1.0979
1697,2019-07,Contra Costa County,76.0,824.0,35.0,58.592263792010144,1.1192
1698,2019-07,Orange County,168.0,2920.0,52.0,11.857958148383004,0.5827
1699,2019-07,Tulare County,48.0,352.0,56.0,63.47495244134432,1.1884
1700,2019-07,Sacramento County,132.0,1204.0,35.0,63.91883322764743,1.1897
1701,2019-07,Riverside County,244.0,2860.0,56.0,10.77996195307546,0.565
1702,2019-07,Merced County,24.0,332.0,51.0,27.837666455294865,0.771
1703,2019-07,Plumas County,0.0,128.0,71.0,,
1704,2019-07,Santa Barbara County,16.0,432.0,69.0,47.55865567533292,0.9784
1705,2019-07,Siskiyou County,0.0,68.0,67.0,37.85668991756499,0.8683
1706,2019-07,Mono County,0.0,76.0,53.0,,
1707,2019-07,Glenn County,0.0,32.0,73.0,,
1708,2019-07,San Benito County,4.0,56.0,57.0,78.3132530120482,1.452
1709,2019-07,Solano County,52.0,352.0,31.0,69.24540266328472,1.2706
1710,2019-07,Colusa County,0.0,24.0,59.0,,
1711,2019-07,Lassen County,0.0,40.0,76.0,,
1712,2019-07,Kern County,60.0,800.0,48.0,41.78820545339252,0.9086
1713,2019-07,Marin County,4.0,156.0,52.0,59.86049461001903,1.1354
1714,2019-07,Yuba County,8.0,84.0,44.0,90.99556119213696,1.8466
1715,2019-07,Stanislaus County,40.0,332.0,42.0,65.63094483195941,1.2159
1716,2019-07,San Diego County,212.0,2716.0,41.0,19.02346227013317,0.66
1717,2019-07,Modoc County,0.0,4.0,91.0,,
1718,2019-07,Napa County,0.0,132.0,66.0,47.49524413443247,0.9778
1719,2019-07,Tuolumne County,4.0,288.0,65.0,33.79835129993659,0.8273
1720,2019-07,Sierra County,0.0,8.0,68.0,,
1721,2019-07,Lake County,4.0,204.0,68.0,13.570069752694993,0.5999
1722,2019-07,Alpine County,0.0,8.0,125.0,,
1723,2019-07,Mariposa County,0.0,44.0,73.0,,
1724,2019-07,Los Angeles County,396.0,4344.0,44.0,25.8719086873811,0.7476
1725,2019-07,Yolo County,8.0,160.0,43.0,82.94229549778059,1.5612
1726,2019-07,San Bernardino County,196.0,2576.0,53.0,9.13126188966392,0.5388
1727,2019-07,San Mateo County,24.0,148.0,36.0,66.01141407736209,1.2219
1728,2019-07,Monterey County,8.0,224.0,67.0,79.96195307545973,1.4942
1729,2019-07,Santa Clara County,36.0,928.0,37.0,22.38427393785669,0.7032
1730,2019-07,Sonoma County,12.0,504.0,49.0,41.407736207989856,0.9048
1731,2019-07,San Luis Obispo County,12.0,408.0,61.0,56.0558021559924,1.085
1732,2019-07,Butte County,4.0,296.0,46.0,58.40202916930881,1.1184
1733,2019-07,Ventura County,36.0,832.0,47.0,53.138871274571976,1.0457
1734,2019-07,Mendocino County,0.0,124.0,94.0,30.24730500951173,0.7933
1735,2019-07,Trinity County,0.0,12.0,99.0,,
1736,2019-07,Shasta County,8.0,240.0,57.0,23.145212428662017,0.7111
1737,2019-07,San Joaquin County,60.0,660.0,42.0,55.10462904248573,1.0732
1738,2019-07,Placer County,28.0,768.0,43.0,67.85034876347495,1.2436
1739,2019-07,El Dorado County,16.0,608.0,52.0,53.58275206087508,1.0549
1740,2019-06,Ventura County,32.0,772.0,43.0,55.16804058338618,1.0609
1741,2019-06,Sierra County,0.0,16.0,52.0,,
1742,2019-06,Siskiyou County,0.0,84.0,65.0,42.73937856689918,0.9216
1743,2019-06,Santa Clara County,68.0,912.0,30.0,19.02346227013317,0.6534
1744,2019-06,Marin County,8.0,224.0,38.0,56.0558021559924,1.0813
1745,2019-06,Amador County,0.0,84.0,52.0,71.65504121750158,1.3289
1746,2019-06,Yuba County,8.0,96.0,43.0,94.99048826886494,2.1322
1747,2019-06,Sonoma County,16.0,436.0,44.0,46.60748256182625,0.9581
1748,2019-06,San Luis Obispo County,8.0,380.0,57.0,58.592263792010144,1.1054
1749,2019-06,Napa County,0.0,132.0,52.0,55.54850982878884,1.0675
1750,2019-06,Santa Barbara County,8.0,392.0,59.0,50.66582117945466,1.0086
1751,2019-06,Shasta County,16.0,280.0,48.0,21.940393151553582,0.6793
1752,2019-06,Imperial County,4.0,52.0,42.0,55.294863665187066,1.064
1753,2019-06,Solano County,28.0,344.0,33.0,71.5282181357007,1.3281
1754,2019-06,San Joaquin County,84.0,648.0,36.0,57.00697526949905,1.0908
1755,2019-06,Mendocino County,0.0,104.0,87.0,29.105897273303743,0.7711
1756,2019-06,Calaveras County,4.0,252.0,49.0,48.57324032974002,0.986
1757,2019-06,Alameda County,52.0,600.0,25.0,56.62650602409639,1.0861
1758,2019-06,Lake County,12.0,204.0,60.0,15.53582752060875,0.6056
1759,2019-06,Monterey County,16.0,200.0,63.0,81.2301838934686,1.5288
1760,2019-06,Modoc County,0.0,8.0,111.0,,
1761,2019-06,Trinity County,0.0,28.0,106.0,,
1762,2019-06,Santa Cruz County,12.0,212.0,45.0,69.87951807228916,1.2993
1763,2019-06,Contra Costa County,60.0,832.0,30.0,57.76791376030438,1.0979
1764,2019-06,Tulare County,32.0,348.0,57.0,65.69435637285986,1.2261
1765,2019-06,Alpine County,0.0,4.0,173.0,,
1766,2019-06,San Francisco County,16.0,116.0,30.0,78.7571337983513,1.4794
1767,2019-06,Inyo County,0.0,8.0,58.0,,
1768,2019-06,Kern County,52.0,800.0,46.0,36.77869372225745,0.8581
1769,2019-06,Tuolumne County,8.0,224.0,57.0,37.15916296766012,0.8613
1770,2019-06,Nevada County,4.0,300.0,44.0,26.94990488268865,0.7417
1771,2019-06,Glenn County,0.0,20.0,58.0,,
1772,2019-06,Merced County,36.0,284.0,49.0,26.37920101458465,0.7371
1773,2019-06,San Benito County,0.0,72.0,44.0,67.21623335447052,1.2553
1774,2019-06,Mariposa County,0.0,40.0,62.0,,
1775,2019-06,Stanislaus County,36.0,320.0,37.0,65.12365250475587,1.2151
1776,2019-06,Plumas County,0.0,84.0,66.0,,
1777,2019-06,Humboldt County,4.0,132.0,62.0,52.06087507926442,1.0278
1778,2019-06,Fresno County,48.0,668.0,45.0,43.627140139505386,0.9313
1779,2019-06,San Bernardino County,196.0,2200.0,49.0,11.350665821179454,0.5544
1780,2019-06,El Dorado County,24.0,596.0,43.0,51.42675967025999,1.0177
1781,2019-06,Butte County,4.0,288.0,37.0,65.25047558655676,1.2166
1782,2019-06,Los Angeles County,424.0,4156.0,43.0,28.78883956880152,0.7673
1783,2019-06,Madera County,8.0,184.0,61.0,48.06594800253647,0.9793
1784,2019-06,Placer County,36.0,652.0,37.0,69.62587190868737,1.2919
1785,2019-06,San Diego County,216.0,2760.0,37.0,20.164870006341157,0.6627
1786,2019-06,Colusa County,0.0,16.0,43.0,,
1787,2019-06,Sacramento County,148.0,1116.0,31.0,65.56753329105898,1.2251
1788,2019-06,Yolo County,4.0,148.0,40.0,83.13253012048193,1.5783
1789,2019-06,Mono County,0.0,32.0,55.0,,
1790,2019-06,Riverside County,280.0,2860.0,54.0,12.175015852885226,0.5689
1791,2019-06,Tehama County,8.0,124.0,53.0,61.00190234622701,1.1456
1792,2019-06,Sutter County,8.0,76.0,42.0,98.73176918199113,2.6546
1793,2019-06,Kings County,12.0,156.0,51.0,79.3278376664553,1.4892
1794,2019-06,San Mateo County,24.0,184.0,29.0,63.79201014584655,1.1916
1795,2019-06,Orange County,164.0,2996.0,49.0,13.823715916296766,0.5868
1796,2019-06,Del Norte County,0.0,28.0,101.0,,
1797,2019-06,Lassen County,4.0,36.0,65.0,,
1798,2019-05,Plumas County,0.0,68.0,76.0,,
1799,2019-05,San Luis Obispo County,12.0,416.0,52.0,57.89473684210527,1.1133
1800,2019-05,Mariposa County,0.0,48.0,59.0,,
1801,2019-05,Colusa County,0.0,16.0,54.0,,
1802,2019-05,Calaveras County,8.0,180.0,45.0,56.56309448319594,1.0929
1803,2019-05,Tulare County,56.0,360.0,51.0,61.63601775523146,1.1725
1804,2019-05,Sonoma County,20.0,368.0,37.0,51.36334812935954,1.0161
1805,2019-05,Tuolumne County,4.0,188.0,49.0,47.24159797083069,0.9676
1806,2019-05,El Dorado County,12.0,496.0,38.0,57.26062143310082,1.1052
1807,2019-05,Del Norte County,0.0,24.0,106.0,,
1808,2019-05,San Benito County,4.0,64.0,38.0,71.9720989220038,1.3617
1809,2019-05,Sutter County,0.0,80.0,38.0,98.22447685478755,2.6639
1810,2019-05,Sacramento County,152.0,940.0,31.0,67.46987951807229,1.2755
1811,2019-05,Nevada County,4.0,236.0,26.0,37.476220672162334,0.8478
1812,2019-05,Santa Clara County,68.0,736.0,25.0,25.110970196575774,0.7151
1813,2019-05,Yolo County,8.0,120.0,35.0,83.76664552948637,1.6299
1814,2019-05,Solano County,32.0,304.0,28.0,69.81610653138871,1.3162
1815,2019-05,San Francisco County,12.0,76.0,27.0,82.62523779327837,1.5918
1816,2019-05,Butte County,12.0,200.0,37.0,73.81103360811667,1.3915
1817,2019-05,Lassen County,0.0,24.0,65.0,,
1818,2019-05,San Bernardino County,236.0,1992.0,48.0,11.92136968928345,0.5438
1819,2019-05,Ventura County,20.0,740.0,39.0,53.202282815472415,1.0424
1820,2019-05,Contra Costa County,60.0,688.0,29.0,62.07989854153456,1.1822
1821,2019-05,Merced County,48.0,228.0,44.0,30.183893468611288,0.7772
1822,2019-05,Los Angeles County,452.0,3980.0,41.0,28.979074191502853,0.7593
1823,2019-05,Siskiyou County,4.0,52.0,72.0,46.79771718452759,0.9631
1824,2019-05,Imperial County,4.0,52.0,44.0,59.670259987317685,1.1416
1825,2019-05,Trinity County,0.0,28.0,109.0,,
1826,2019-05,Monterey County,8.0,184.0,63.0,72.73303741280913,1.3755
1827,2019-05,Marin County,4.0,192.0,32.0,58.33861762840837,1.1204
1828,2019-05,Riverside County,260.0,2888.0,51.0,11.28725428027901,0.5336
1829,2019-05,Glenn County,0.0,24.0,55.0,,
1830,2019-05,Inyo County,0.0,8.0,52.0,,
1831,2019-05,Santa Barbara County,16.0,392.0,53.0,49.58782498414712,0.9937
1832,2019-05,Stanislaus County,36.0,332.0,41.0,64.67977171845276,1.2268
1833,2019-05,Orange County,184.0,2752.0,45.0,14.71147748890298,0.5873
1834,2019-05,Humboldt County,4.0,88.0,60.0,53.58275206087508,1.0471
1835,2019-05,Modoc County,0.0,8.0,168.0,,
1836,2019-05,Alameda County,68.0,532.0,26.0,62.65060240963856,1.1912
1837,2019-05,Lake County,0.0,180.0,65.0,13.126188966391885,0.5659
1838,2019-05,Placer County,56.0,532.0,35.0,75.96702599873177,1.4305
1839,2019-05,Fresno County,64.0,644.0,42.0,42.73937856689918,0.9102
1840,2019-05,San Mateo County,20.0,152.0,25.0,65.18706404565631,1.232
1841,2019-05,Sierra County,0.0,4.0,42.0,,
1842,2019-05,Shasta County,28.0,284.0,41.0,27.203551046290425,0.7392
1843,2019-05,Yuba County,20.0,88.0,37.0,92.64426125554851,1.9924
1844,2019-05,Tehama County,0.0,112.0,48.0,61.31896005072923,1.1657
1845,2019-05,Alpine County,0.0,0.0,200.0,,
1846,2019-05,San Joaquin County,68.0,524.0,35.0,59.797083069118585,1.1429
1847,2019-05,Santa Cruz County,4.0,180.0,35.0,73.87444514901712,1.3923
1848,2019-05,Madera County,16.0,200.0,63.0,47.17818642993025,0.9665
1849,2019-05,San Diego County,156.0,2400.0,31.0,23.20862396956246,0.6912
1850,2019-05,Kern County,72.0,720.0,43.0,39.25174381737476,0.8684
1851,2019-05,Napa County,4.0,132.0,50.0,63.85542168674698,1.2089
1852,2019-05,Kings County,12.0,180.0,46.0,73.24032974001268,1.3829
1853,2019-05,Amador County,4.0,76.0,48.0,79.64489537095751,1.515
1854,2019-05,Mono County,0.0,32.0,65.0,,
1855,2019-05,Mendocino County,0.0,96.0,99.0,27.77425491439442,0.7462
1856,2019-04,Modoc County,0.0,0.0,189.0,,
1857,2019-04,Yolo County,8.0,124.0,31.0,86.49334178820546,1.7189
1858,2019-04,Amador County,0.0,52.0,68.0,81.42041851616995,1.5468
1859,2019-04,Sierra County,0.0,4.0,206.0,,
1860,2019-04,Tuolumne County,8.0,124.0,61.0,49.90488268864933,0.9997
1861,2019-04,Calaveras County,0.0,112.0,49.0,51.80722891566265,1.0294
1862,2019-04,Sutter County,4.0,96.0,37.0,99.04882688649334,2.882
1863,2019-04,Monterey County,8.0,160.0,60.0,72.5428027901078,1.3749
1864,2019-04,Stanislaus County,72.0,252.0,38.0,63.91883322764743,1.2098
1865,2019-04,Sacramento County,160.0,844.0,32.0,69.87951807228916,1.3129
1866,2019-04,Santa Clara County,48.0,592.0,27.0,37.60304375396322,0.8417
1867,2019-04,Inyo County,0.0,8.0,91.0,,
1868,2019-04,Lake County,8.0,140.0,85.0,12.618896639188332,0.5505
1869,2019-04,Lassen County,0.0,20.0,83.0,,
1870,2019-04,Glenn County,12.0,12.0,53.0,,
1871,2019-04,Madera County,20.0,156.0,65.0,43.94419784400761,0.9255
1872,2019-04,Napa County,4.0,108.0,58.0,63.34812935954344,1.1956
1873,2019-04,Kings County,4.0,148.0,40.0,66.07482561826252,1.243
1874,2019-04,Santa Barbara County,16.0,360.0,59.0,53.138871274571976,1.0477
1875,2019-04,San Bernardino County,212.0,1832.0,52.0,12.555485098287887,0.5499
1876,2019-04,Merced County,40.0,224.0,48.0,28.979074191502853,0.7432
1877,2019-04,Siskiyou County,0.0,44.0,85.0,47.17818642993025,0.9646
1878,2019-04,Mariposa County,0.0,24.0,79.0,,
1879,2019-04,San Mateo County,8.0,152.0,30.0,74.44514901712111,1.4131
1880,2019-04,Plumas County,0.0,44.0,143.0,,
1881,2019-04,Kern County,64.0,608.0,44.0,40.139505389980975,0.8766
1882,2019-04,San Benito County,0.0,36.0,54.0,81.80088776157261,1.559
1883,2019-04,San Joaquin County,60.0,420.0,35.0,64.1724793912492,1.2128
1884,2019-04,Alpine County,0.0,0.0,222.0,,
1885,2019-04,Marin County,4.0,172.0,29.0,66.13823715916297,1.2456
1886,2019-04,Sonoma County,20.0,216.0,38.0,59.86049461001903,1.138
1887,2019-04,Santa Cruz County,8.0,136.0,32.0,79.26442612555485,1.5085
1888,2019-04,Nevada County,12.0,248.0,70.0,42.99302473050095,0.9131
1889,2019-04,Tulare County,44.0,392.0,54.0,57.0703868103995,1.0991
1890,2019-04,Alameda County,56.0,516.0,25.0,71.02092580849715,1.3358
1891,2019-04,Contra Costa County,96.0,628.0,30.0,68.99175649968295,1.2985
1892,2019-04,San Diego County,156.0,2188.0,32.0,26.31578947368421,0.7126
1893,2019-04,El Dorado County,20.0,352.0,46.0,67.02599873176919,1.259
1894,2019-04,Mono County,0.0,32.0,77.0,,
1895,2019-04,San Luis Obispo County,16.0,316.0,59.0,57.32403297400127,1.1039
1896,2019-04,Butte County,16.0,164.0,45.0,78.12301838934687,1.4873
1897,2019-04,Ventura County,36.0,672.0,40.0,54.97780596068485,1.0706
